filename,county,source,relevant_date,date_of_production,upload_date,document_url,download_url,download_success
2020.11.07_San Mateo County_Bias Training Flyer.pdf,San Mateo County,Office of the San Mateo County District Attorney,11/07/2020,,04/04/2025,https://www.aclunc.org/20201107-san-mateo-county-bias-training-flyerpdf,https://drive.google.com/open?id=1BACzNsNnGpT5F84ynD2WIhEqoSzUDB14,True
2020.11.17_San Mateo County_Implicit Bias and Racism Training Announcement.docx,San Mateo County,Office of the San Mateo County District Attorney,11/17/2020,,04/04/2025,https://www.aclunc.org/20201117-san-mateo-county-implicit-bias-and-racism-training-announcementdocx,https://drive.google.com/open?id=1GdiZx5EJpreLkd-dziA5uAb48tNMhKSy,True
2020.11.17_San Mateo County_Implicit Bias Training Announcement.pdf,San Mateo County,Office of the San Mateo County District Attorney,11/17/2020,,04/04/2025,https://www.aclunc.org/20201117-san-mateo-county-implicit-bias-training-announcementpdf,https://drive.google.com/open?id=11oEMwR1BUOdsuiuDPLpi69HurhePD9kc,True
2020.12.01_San Mateo County_Kill Zone Training Announcement.pdf,San Mateo County,Office of the San Mateo County District Attorney,12/01/2020,,04/04/2025,https://www.aclunc.org/20201201-san-mateo-county-kill-zone-training-announcementpdf,https://drive.google.com/open?id=1ltbCm1O2afPfjJksny1wm5XMSzRBHfH7,True
2020.12.01_San Mateo County_Legal Review of Search Warrants Training Announcement.pdf,San Mateo County,Office of the San Mateo County District Attorney,12/01/2020,,04/04/2025,https://www.aclunc.org/20201201-san-mateo-county-legal-review-search-warrants-training-announcementpdf,https://drive.google.com/open?id=1VChLDLLC0G2FoYA6w-QjxV5A_Gqe5M78,True
2020.12.29_San Mateo County_New Legislation Training Announcement.pdf,San Mateo County,Office of the San Mateo County District Attorney,12/29/2020,,04/04/2025,https://www.aclunc.org/20201229-san-mateo-county-new-legislation-training-announcementpdf,https://drive.google.com/open?id=1i5_co8aaAWNs0J11z8sOFI76gT7qtOHo,True
2020_San Mateo County_Avoiding Prosecutorial Misconduct Training.pptx,San Mateo County,Office of the San Mateo County District Attorney,01/01/2020,,04/04/2025,https://www.aclunc.org/2020-san-mateo-county-avoiding-prosecutorial-misconduct-trainingpptx,https://drive.google.com/open?id=1j1Dq6znXPtM34uOqwhTfyxThXglUG72K,True
2020_San Mateo County_Case Law Update Training.pptx,San Mateo County,Office of the San Mateo County District Attorney,01/01/2020,,04/04/2025,https://www.aclunc.org/2020-san-mateo-county-case-law-update-trainingpptx,https://drive.google.com/open?id=1attLZ5MOHDSybANl3oTnFWIBN0-dTspY,True
2020_San Mateo County_Compuslory Process Violations Training.pptx,San Mateo County,Office of the San Mateo County District Attorney,01/01/2020,,04/04/2025,https://www.aclunc.org/2020-san-mateo-county-compuslory-process-violations-trainingpptx,https://drive.google.com/open?id=1bRHBUWrFUhIvrEQfQo-rqwVWnEzF71zY,True
2020_San Mateo County_Criminal Protective Orders Training.ppt,San Mateo County,Office of the San Mateo County District Attorney,01/01/2020,,04/04/2025,https://www.aclunc.org/2020-san-mateo-county-criminal-protective-orders-trainingppt,https://drive.google.com/open?id=11n9umPjA4qTSZst1mmuzHxBXD3002zn-,True
2020_San Mateo County_Faretta Training.pdf,San Mateo County,Office of the San Mateo County District Attorney,01/01/2020,,04/04/2025,https://www.aclunc.org/2020-san-mateo-county-faretta-trainingpdf,https://drive.google.com/open?id=1a-Vu7xyBRxoUkAMJrOgBDj9PNUNkinmc,True
2020_San Mateo County_Kill Zone Training.pptx,San Mateo County,Office of the San Mateo County District Attorney,01/01/2020,,04/04/2025,https://www.aclunc.org/2020-san-mateo-county-kill-zone-trainingpptx,https://drive.google.com/open?id=1BvGgJP8CKGTMLxMlwAX6vzTfCbyrjSvY,True
2020_San Mateo County_New Hire Training Voir Dire.pdf,San Mateo County,Office of the San Mateo County District Attorney,01/01/2020,,04/04/2025,https://www.aclunc.org/2020-san-mateo-county-new-hire-training-voir-direpdf,https://drive.google.com/open?id=1-OVaOaS6QB58SdWqSlo4FXLidlB5U8Ef,True
"2020_San Mateo County_New Hire Training, Ethics.pdf",San Mateo County,Office of the San Mateo County District Attorney,01/01/2020,,04/04/2025,https://www.aclunc.org/2020-san-mateo-county-new-hire-training-ethicspdf,https://drive.google.com/open?id=13SwskL3S0k-mwOB9xrAfB4gzEbjJy07o,True
"2020_San Mateo County_New Hire Training, Felony Plea.pdf",San Mateo County,Office of the San Mateo County District Attorney,01/01/2020,,04/04/2025,https://www.aclunc.org/2020-san-mateo-county-new-hire-training-felony-pleapdf,https://drive.google.com/open?id=1u9qsFy3RMvqwiJ-tiSYaBB3oPgDLpWik,True
"2020_San Mateo County_New Hire Training, Miranda.doc",San Mateo County,Office of the San Mateo County District Attorney,01/01/2020,,04/04/2025,https://www.aclunc.org/2020-san-mateo-county-new-hire-training-mirandadoc,https://drive.google.com/open?id=1W-h1Y_C5-qKDRfPfgIq_8c103rsoonk2,True
"2020_San Mateo County_New Hire Training, Motions in Limine.docx",San Mateo County,Office of the San Mateo County District Attorney,01/01/2020,,04/04/2025,https://www.aclunc.org/2020-san-mateo-county-new-hire-training-motions-liminedocx,https://drive.google.com/open?id=1odEaVGWlWSpZw5nkVwToEfwvrSCJ0GM7,True
"2020_San Mateo County_New Hire Training, Sentencing Considerations.pdf",San Mateo County,Office of the San Mateo County District Attorney,01/01/2020,,04/04/2025,https://www.aclunc.org/2020-san-mateo-county-new-hire-training-sentencing-considerationspdf,https://drive.google.com/open?id=1qcHDH8ChxVTTvA999xB3a6k148l3iHan,True
"2020_San Mateo County_New Hire Training, Southern Jurisdiction.pdf",San Mateo County,Office of the San Mateo County District Attorney,01/01/2020,,04/04/2025,https://www.aclunc.org/2020-san-mateo-county-new-hire-training-southern-jurisdictionpdf,https://drive.google.com/open?id=1mLT7yoZ48UBgZ2EJTSulDkwXDVpVhr8x,True
"2020_San Mateo County_New Hire Training, Taking Felony Pleas.docx",San Mateo County,Office of the San Mateo County District Attorney,01/01/2020,,04/04/2025,https://www.aclunc.org/2020-san-mateo-county-new-hire-training-taking-felony-pleasdocx,https://drive.google.com/open?id=1dMMbrbXswUQ0lGckyQ17X09ftdUAkjtS,True
"2020_San Mateo County_New Hire Training, Victim Services.pdf",San Mateo County,Office of the San Mateo County District Attorney,01/01/2020,,04/04/2025,https://www.aclunc.org/2020-san-mateo-county-new-hire-training-victim-servicespdf,https://drive.google.com/open?id=1KRzoIJPAinCq9dhxpUPzaHmsYJe13pGp,True
2021.02.03_San Mateo County_ Animal Cruelty Training Announcement.pdf,San Mateo County,Office of the San Mateo County District Attorney,02/03/2021,,04/04/2025,https://www.aclunc.org/20210203-san-mateo-county-animal-cruelty-training-announcementpdf,https://drive.google.com/open?id=1pnTIsu0pK9GvBZRbijRrOpSFTcJDqCEC,True
2021.03.08_San Mateo County_Penal Code 1367 Training Announcement.pdf,San Mateo County,Office of the San Mateo County District Attorney,03/08/2021,,04/04/2025,https://www.aclunc.org/20210308-san-mateo-county-penal-code-1367-training-announcementpdf,https://drive.google.com/open?id=1EkfLCux6CPqjoADxx7fmHK2AqLwzhIsW,True
2021.04.14_San Mateo County_Sentencing Training Announcement.pdf,San Mateo County,Office of the San Mateo County District Attorney,04/14/2021,,04/04/2025,https://www.aclunc.org/20210414-san-mateo-county-sentencing-training-announcementpdf,https://drive.google.com/open?id=1zS9ST6d-zKgp8VcjoY_vFt_CgJedbhQC,True
2021.04.20_San Mateo County_Sentencing Overview (Part 2).pdf,San Mateo County,Office of the San Mateo County District Attorney,04/20/2021,,04/04/2025,https://www.aclunc.org/20210420-san-mateo-county-sentencing-overview-part-2pdf,https://drive.google.com/open?id=1RMXaEB6j0pJa9wen48iI2Dw1_LVBN5hk,True
2021.05.04_San Mateo County_Emotional Fatigue Training Announcement.pdf,San Mateo County,Office of the San Mateo County District Attorney,05/04/2021,,04/04/2025,https://www.aclunc.org/20210504-san-mateo-county-emotional-fatigue-training-announcementpdf,https://drive.google.com/open?id=1TzXaH2iuGmARFYfYhZO6PANLNFBdrcBR,True
2021.05.21_San Mateo County_Emotional Fatigue Training.pdf,San Mateo County,Office of the San Mateo County District Attorney,05/21/2021,,04/04/2025,https://www.aclunc.org/20210521-san-mateo-county-emotional-fatigue-trainingpdf,https://drive.google.com/open?id=15WyskvWlC0_WUQO0Nk533wR9Z1z2qMK1,True
2021.07.06_San Mateo County_Child Testimony Training Announcement.pdf,San Mateo County,Office of the San Mateo County District Attorney,07/06/2021,,04/04/2025,https://www.aclunc.org/20210706-san-mateo-county-child-testimony-training-announcementpdf,https://drive.google.com/open?id=1IU3vNZMK4o6YpHXvxE78bousu9kboTzx,True
2021_San Mateo County_Child Testimony Training.pptx,San Mateo County,Office of the San Mateo County District Attorney,01/01/2021,,04/04/2025,https://www.aclunc.org/2021-san-mateo-county-child-testimony-trainingpptx,https://drive.google.com/open?id=1xHFY-UxW-CoSFazoT4s6ldc0oTJkhhgr,True
2021_San Mateo County_New Laws Presentation.pdf,San Mateo County,Office of the San Mateo County District Attorney,01/01/2021,,04/04/2025,https://www.aclunc.org/2021-san-mateo-county-new-laws-presentationpdf,https://drive.google.com/open?id=11OdPVNXUbl-C99nZCq7g9VFn3tlmRNWQ,True
2021_San Mateo County_Penal Code 1367 Training.pptx,San Mateo County,Office of the San Mateo County District Attorney,01/01/2021,,04/04/2025,https://www.aclunc.org/2021-san-mateo-county-penal-code-1367-trainingpptx,https://drive.google.com/open?id=1guA7W5dXojfCdSOaL6mzjCuQ8Yq9erI1,True
2021_San Mateo County_Sentencing Training.pptx,San Mateo County,Office of the San Mateo County District Attorney,01/01/2021,,04/04/2025,https://www.aclunc.org/2021-san-mateo-county-sentencing-trainingpptx,https://drive.google.com/open?id=1N9ML5F7Vu55ZIh17EwNHaismhLMvpIdL,True
Animal Cruelty Prosecutions and Investigations.mp4,San Mateo County,Office of the San Mateo County District Attorney,,,04/04/2025,https://www.aclunc.org/animal-cruelty-prosecutions-and-investigationsmp4,https://drive.google.com/open?id=1mAO8vUNpOjU0tS4x6CHZBnGRvz0q9tZc,True
Avoiding Prosecutorial Misconduct.mp4,San Mateo County,Office of the San Mateo County District Attorney,,,04/04/2025,https://www.aclunc.org/avoiding-prosecutorial-misconductmp4,https://drive.google.com/open?id=1LtF4GP5T8mpqd_vJPUltEk92GZ4Bmy1k,True
Basic Prosecutorial Ethics.mp4,San Mateo County,Office of the San Mateo County District Attorney,,,04/04/2025,https://www.aclunc.org/basic-prosecutorial-ethicsmp4,https://drive.google.com/open?id=1NLtI_t11uLm5VjhxwFFsWczUMPrm-QqU,True
Battling Emotional Fatigue and Achieving Professional Wellness.mp4,San Mateo County,Office of the San Mateo County District Attorney,,,04/04/2025,https://www.aclunc.org/battling-emotional-fatigue-and-achieving-professional-wellnessmp4,https://drive.google.com/open?id=1APTSZcTgbUnfc0WzvjWn_Rk_J_gfjmfj,True
Brady_Training_102519.mp4,San Mateo County,Office of the San Mateo County District Attorney,10/25/2019,,04/04/2025,https://www.aclunc.org/brady-training-102519mp4,https://drive.google.com/open?id=1c-4ZVkjHO_2zDbbHuplsOFeGKtzcQeUN,True
Case Law Update by MXM 1-4-19.mp4,San Mateo County,Office of the San Mateo County District Attorney,01/04/2019,,04/04/2025,https://www.aclunc.org/case-law-update-mxm-1-4-19mp4,https://drive.google.com/open?id=1gatkpHSfMt__sG50IckSyob6qgiCXTzd,True
Caselaw Update.mp4,San Mateo County,Office of the San Mateo County District Attorney,,,04/04/2025,https://www.aclunc.org/caselaw-updatemp4,https://drive.google.com/open?id=1KNW2hFjqJ-cifAqQcni188DIWwIZ-9OH,True
Confidentiality vs. Disclosure.mp4,San Mateo County,Office of the San Mateo County District Attorney,,,04/04/2025,https://www.aclunc.org/confidentiality-vs-disclosuremp4,https://drive.google.com/open?id=1wl0efQAFghNZ-4nIuYJW0beQDkJ3sAXy,True
Copy of 6thAmmendment.jpg,San Mateo County,Office of the San Mateo County District Attorney,,,04/04/2025,https://www.aclunc.org/copy-6thammendmentjpg,https://drive.google.com/open?id=1k0Pnadmk-3GmkcDqLTnfRw9FFQvdH44g,True
Copy of 6thAmmendment_jpg (1).jpg,San Mateo County,Office of the San Mateo County District Attorney,,,04/04/2025,https://www.aclunc.org/copy-6thammendment-jpg-1jpg,https://drive.google.com/open?id=1TfWqgtT-x_N6RfFW3041sBKeLuKcGqDO,True
Copy of 6thAmmendment_jpg.jpg,San Mateo County,Office of the San Mateo County District Attorney,,,04/04/2025,https://www.aclunc.org/copy-6thammendment-jpgjpg,https://drive.google.com/open?id=1oOeSXs9t8qBoQ5FCFiDcVUL08GkOp5oe,True
Copy of brady.jpg,San Mateo County,Office of the San Mateo County District Attorney,,,04/04/2025,https://www.aclunc.org/copy-bradyjpg,https://drive.google.com/open?id=1rCUEDd2i8uDfYjCkjEiekT1tU2xzt80E,True
Copy of brady_jpg (1).jpg,San Mateo County,Office of the San Mateo County District Attorney,,,04/04/2025,https://www.aclunc.org/copy-brady-jpg-1jpg,https://drive.google.com/open?id=195KGWZTtxvHMzV3lY3elwkRFqMB2nB2R,True
Copy of brady_jpg.jpg,San Mateo County,Office of the San Mateo County District Attorney,,,04/04/2025,https://www.aclunc.org/copy-brady-jpgjpg,https://drive.google.com/open?id=1Vrx8U0zZKXiqhgVkeqKOBoAaMSEE5yuC,True
Copy of CA_BAR.jpg,San Mateo County,Office of the San Mateo County District Attorney,,,04/04/2025,https://www.aclunc.org/copy-ca-barjpg,https://drive.google.com/open?id=1mG8mOl9xheIdnSNyWsAIc6bfHDSTeafv,True
Copy of CA_BAR_jpg (1).jpg,San Mateo County,Office of the San Mateo County District Attorney,,,04/04/2025,https://www.aclunc.org/copy-ca-bar-jpg-1jpg,https://drive.google.com/open?id=1hiRMBcVD0X54PZ84fHCvF9uESJ0BgE1X,True
Copy of CA_BAR_jpg.jpg,San Mateo County,Office of the San Mateo County District Attorney,,,04/04/2025,https://www.aclunc.org/copy-ca-bar-jpgjpg,https://drive.google.com/open?id=1fZkv4hmIZERyW3zle7fSbQoI24bpGxur,True
Copy of Caselaw_jpg (1).jpg,San Mateo County,Office of the San Mateo County District Attorney,,,04/04/2025,https://www.aclunc.org/copy-caselaw-jpg-1jpg,https://drive.google.com/open?id=1B3T9dDVJND9OOXx4MG5bfSEXeQ-IdSNa,True
Copy of Caselaw_jpg.jpg,San Mateo County,Office of the San Mateo County District Attorney,,,04/04/2025,https://www.aclunc.org/copy-caselaw-jpgjpg,https://drive.google.com/open?id=1vond5GQaMpVi-QqtJDwu2hM6SCAmxjYX,True
Copy of cash_bail.jpg,San Mateo County,Office of the San Mateo County District Attorney,,,04/04/2025,https://www.aclunc.org/copy-cash-bailjpg,https://drive.google.com/open?id=10refCATs2Ej0ZZFjP6bVTAlvGpJGh0LG,True
Copy of cash_bail_jpg (1).jpg,San Mateo County,Office of the San Mateo County District Attorney,,,04/04/2025,https://www.aclunc.org/copy-cash-bail-jpg-1jpg,https://drive.google.com/open?id=1SKTG1NGszt0iPffG0ZD3PCyA2kefdLrg,True
Copy of cash_bail_jpg.jpg,San Mateo County,Office of the San Mateo County District Attorney,,,04/04/2025,https://www.aclunc.org/copy-cash-bail-jpgjpg,https://drive.google.com/open?id=1CRbBu09_GIvE-kaci0zRcQ4jF7GExYf4,True
Copy of CompassionFatigue.png,San Mateo County,Office of the San Mateo County District Attorney,,,04/04/2025,https://www.aclunc.org/copy-compassionfatiguepng,https://drive.google.com/open?id=1L-WtM0perkhApjN2BbnRw5MPSe2oEOSf,True
Copy of CompassionFatigue_png (1).jpg,San Mateo County,Office of the San Mateo County District Attorney,,,04/04/2025,https://www.aclunc.org/copy-compassionfatigue-png-1jpg,https://drive.google.com/open?id=1Cl8h0VoIoQSVbkiHmOFn9e3LdTGvfdBE,True
Copy of CompassionFatigue_png.jpg,San Mateo County,Office of the San Mateo County District Attorney,,,04/04/2025,https://www.aclunc.org/copy-compassionfatigue-pngjpg,https://drive.google.com/open?id=1n1_U9hJ6p0pAHHn70vGmxwoiCNzilBYY,True
Copy of ethics.jpg,San Mateo County,Office of the San Mateo County District Attorney,,,04/04/2025,https://www.aclunc.org/copy-ethicsjpg,https://drive.google.com/open?id=1h9mOrDvvpwqYshOQdNMUAB03MP9ZZ-Ku,True
Copy of ethics_jpg (1).jpg,San Mateo County,Office of the San Mateo County District Attorney,,,04/04/2025,https://www.aclunc.org/copy-ethics-jpg-1jpg,https://drive.google.com/open?id=1xbCqwBycCeSErwzS_5FHrJriBZodBItF,True
Copy of ethics_jpg.jpg,San Mateo County,Office of the San Mateo County District Attorney,,,04/04/2025,https://www.aclunc.org/copy-ethics-jpgjpg,https://drive.google.com/open?id=1WBgS_do3dwtihPfTcdnwuRW88LihOrZY,True
Copy of identity_theft_0.jpg,San Mateo County,Office of the San Mateo County District Attorney,,,04/04/2025,https://www.aclunc.org/copy-identity-theft-0jpg,https://drive.google.com/open?id=12nNTBsH7a8ikmjG4cks9y-zBf38F27wq,True
Copy of identity_theft_0_jpg (1).jpg,San Mateo County,Office of the San Mateo County District Attorney,,,04/04/2025,https://www.aclunc.org/copy-identity-theft-0-jpg-1jpg,https://drive.google.com/open?id=17-y1nv8otP5QeM52wC9x49iiTfcUVufr,True
Copy of identity_theft_0_jpg.jpg,San Mateo County,Office of the San Mateo County District Attorney,,,04/04/2025,https://www.aclunc.org/copy-identity-theft-0-jpgjpg,https://drive.google.com/open?id=19khQJDviK3Ki3dbnczln-UdCqykyJt_N,True
Copy of jury Rockwell.jpg,San Mateo County,Office of the San Mateo County District Attorney,,,04/04/2025,https://www.aclunc.org/copy-jury-rockwelljpg,https://drive.google.com/open?id=1POaqSgNU2AFG9VIJ5wfyrK7vYpkCfIMT,True
Copy of jury Rockwell_jpg (1).jpg,San Mateo County,Office of the San Mateo County District Attorney,,,04/04/2025,https://www.aclunc.org/copy-jury-rockwell-jpg-1jpg,https://drive.google.com/open?id=1v8T6AcDQhA5Lk4QF97DnxNVSNdasGioq,True
